coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jul 14 15:28:03 +0000 2017,ownvoices,,,0,885883597810434049,,,,en,,,29,885491026806292481,sona_c,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sona_c: ""Not Indian in India, Not American in America."" @diversityinya post on rep, #ownvoices &amp; writing outside your lane. https://t.c…",https://twitter.com/lousyshotbell/status/885883597810434049,Thu Dec 10 14:37:33 +0000 2015,lousyshotbell,False,you're on that list,13234,42,58,0,🇨🇦🇮🇳,malk,2085,Pacific Time (US & Canada),http://rancidmalk.tumblr.com,False
,Fri Jul 14 15:36:18 +0000 2017,OwnVoices,,https://www.patreon.com/posts/do-overs-by-lee-12473810,0,885885673361854466,,,,en,,False,3,885497040582594561,queerspectrum,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @queerspectrum: This #OwnVoices story about a bi nerd in like is hilarious, adorable, and free to read! https://t.co/QUhe2NPPkJ https://…",https://twitter.com/LetterwriterMe/status/885885673361854466,Sat Apr 15 10:18:29 +0000 2017,LetterwriterMe,False,Writer of Letters.,28,98,1,2,Worldwide,The Letter Writer,4562,Berlin,http://letterwriter.me,False
,Fri Jul 14 15:40:13 +0000 2017,ownvoices,,https://tapas.io/series/Everyday-Life-of-a-Trans-Boy/ep16,0,885886658566074368,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just started reading this lovely comic. Very cute, and Ideal for #ownvoices FTM rep: Everyday Life of a Trans Boy
https://t.co/8oCp2DWoGe",https://twitter.com/Dani_Olivers1/status/885886658566074368,Thu Mar 09 14:26:26 +0000 2017,Dani_Olivers1,False,Author of THE BOY PRINCESS (Tapas Media). Queer af. Constantly tea-deprived. https://t.co/a6POvmYi3D,947,75,87,1,,Dani Olivers,1888,,https://tapas.io/series/The-Boy-Princess/,False
,Fri Jul 14 15:44:19 +0000 2017,ownvoices ov,,https://twitter.com/i/web/status/885887694257225728,1,885887694257225728,fangirlJeanne,885883165763448832,21934122,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangirlJeanne @ephemeragrrl @AnaMardoll HARMONIC FEEDBACK is #ownvoices, and I don't know if it's #ov but we're ge… https://t.co/rQtuxnNXnG",https://twitter.com/DisabilityInLit/status/885887694257225728,Tue Jun 18 20:59:37 +0000 2013,DisabilityInLit,False,"Reviewing & discussing portrayals of disability in MG/YA since 2013. By @corinneduyvis, @punkinonwheels, @swingingstorm & @Kody_Keplinger; social media: @yah0ng",177,6403,232,217,,Disability in Kidlit,5104,Eastern Time (US & Canada),http://www.disabilityinkidlit.com/,False
,Fri Jul 14 15:57:51 +0000 2017,ownvoices,,,1,885891099075674112,jgownder,885876417917014017,81891085,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jgownder Disappointing.  I see no villains on the panel.  #ownvoices,https://twitter.com/JoelJAdamson/status/885891099075674112,Mon Nov 01 16:21:21 +0000 2010,JoelJAdamson,False,"Epic #fantasy author rep'd by @Mark_Gottlieb. Complex women, complex worlds, character-driven. Free short stories: https://t.co/AXY4pO8nii",2374,1770,1828,64,"VT/NH, Upper Valley",J.J. Adamson,15559,Quito,http://joeljadamson.wordpress.com/about,False
,Fri Jul 14 16:05:24 +0000 2017,amwriting,,https://goo.gl/AGDzmt https://twitter.com/i/web/status/885892999741419521,2,885892999741419521,,,,en,,False,2,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Join me &amp; @MeredithAKatz to chat about inspiration, writing challenges &amp; more https://t.co/CsL47ncOnc #amwriting… https://t.co/mwETrPyqCi",https://twitter.com/DiannaLGunn/status/885892999741419521,Fri Oct 03 23:59:46 +0000 2008,DiannaLGunn,False,"Freelance writer by day, fantasy author by night. Debut YA fantasy Keeper of the Dawn OUT NOW! I blog @SteamCav",18229,3157,2026,366,Toronto,DiannaLGunn,28262,,http://eepurl.com/A3i3b,False
,Fri Jul 14 16:05:38 +0000 2017,,,,0,885893055429189634,,,,en,,,13,885853718155067393,nickyoflaherty,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nickyoflaherty: i'm looking for OwnVoices reviews of GIRL ON THE VERGE by Pintip Dunn to link in my review, so if you know of any pls l…",https://twitter.com/bookdeviant/status/885893055429189634,Thu Aug 18 03:33:56 +0000 2016,bookdeviant,False,"avery, writer & reviewer • 17 • they/them • queer asf • biracial • mentally ill • #DiverseBookBlogger • check blog for review inquiries 💕",3654,363,325,13,ko-fi.com/bookdeviant,avery ceres ☕,5138,Central Time (US & Canada),http://bookdeviant.wordpress.com,False
,Fri Jul 14 16:19:59 +0000 2017,,,https://twitter.com/i/web/status/885896666271952897,21,885896666271952897,nickyoflaherty,885872418077716481,718946520993665025,en,,False,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","117. GIRL ON THE VERGE @pintipdunn
- Thai-American MC
- psychological thriller
- MC wants to be a fashion designer!… https://t.co/roKy2a24EZ",https://twitter.com/nickyoflaherty/status/885896666271952897,Sat Apr 09 23:39:42 +0000 2016,nickyoflaherty,False,"leah. 24. demi, bi. demigirl, they/them. smol, ready 2 fight. definitely a dragon. #1 Trick Solomon Fan. #1 Braeden Tennant Fan.",16461,1363,703,61,"Illinois, USA",#1 Cass Pearson Fan,39685,Pacific Time (US & Canada),https://smallqueerbigopinions.wordpress.com/,False
,Fri Jul 14 16:21:28 +0000 2017,,,,0,885897039573372928,,,,en,,,1,885896666271952897,nickyoflaherty,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nickyoflaherty: 117. GIRL ON THE VERGE @pintipdunn
- Thai-American MC
- psychological thriller
- MC wants to be a fashion designer!!!
-…",https://twitter.com/1999Kevin13/status/885897039573372928,Sun Oct 13 16:15:01 +0000 2013,1999Kevin13,False,♌️| 17  | 🏳️‍🌈|🇵🇷| UPRB💙 | #diversebookblogger,5423,157,599,18,"Bayamón, Puerto Rico",Kėv 🇵🇷,2900,,http://sonofhecate.wordpress.com,False
,Fri Jul 14 16:38:12 +0000 2017,ownvoices,,,0,885901253426860032,,,,en,,,1,883473828302770176,CuilPress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CuilPress: We want to publish #ownvoices stories about ace spectrum characters too. (p.s. bi asexuals exist!),https://twitter.com/p0stmodernwoman/status/885901253426860032,Fri Apr 24 17:24:58 +0000 2015,p0stmodernwoman,False,Centering/supporting the marginalized intersectionally/practically. Accountability Counselor/Public Speaker/Sensitivity Editor. https://t.co/96wncwQB6b,410,94,117,16,"Los Angeles, CA",Michon Neal,485,,http://postmodernwoman.com,False
,Fri Jul 14 16:38:36 +0000 2017,ownvoices,,,0,885901352806645761,,,,en,,,1,883456519290990594,CuilPress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CuilPress: And we would love to publish a book like that! There's more than one queer narrative. That's why #ownvoices is so important!…,https://twitter.com/p0stmodernwoman/status/885901352806645761,Fri Apr 24 17:24:58 +0000 2015,p0stmodernwoman,False,Centering/supporting the marginalized intersectionally/practically. Accountability Counselor/Public Speaker/Sensitivity Editor. https://t.co/96wncwQB6b,410,94,117,16,"Los Angeles, CA",Michon Neal,485,,http://postmodernwoman.com,False
,Fri Jul 14 16:39:43 +0000 2017,ownvoices,,https://twitter.com/corinneduyvis/status/884439290280857600,0,885901632977870849,,,,en,,False,2,885014416202313728,CuilPress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CuilPress: Important thread by the creator of the #ownvoices hashtag. https://t.co/UP6Qc6yVZC,https://twitter.com/p0stmodernwoman/status/885901632977870849,Fri Apr 24 17:24:58 +0000 2015,p0stmodernwoman,False,Centering/supporting the marginalized intersectionally/practically. Accountability Counselor/Public Speaker/Sensitivity Editor. https://t.co/96wncwQB6b,410,94,117,16,"Los Angeles, CA",Michon Neal,485,,http://postmodernwoman.com,False
,Fri Jul 14 16:40:01 +0000 2017,ownvoices,,https://twitter.com/corinneduyvis/status/884446722293997568,0,885901711306510336,,,,en,,False,2,885016183195488256,CuilPress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CuilPress: From the creator of the #ownvoices hashtag. https://t.co/CcbwscIGoc,https://twitter.com/p0stmodernwoman/status/885901711306510336,Fri Apr 24 17:24:58 +0000 2015,p0stmodernwoman,False,Centering/supporting the marginalized intersectionally/practically. Accountability Counselor/Public Speaker/Sensitivity Editor. https://t.co/96wncwQB6b,410,94,117,16,"Los Angeles, CA",Michon Neal,485,,http://postmodernwoman.com,False
,Fri Jul 14 16:43:58 +0000 2017,ownvoices,,https://twitter.com/corinneduyvis/status/884446722293997568,0,885902703389360128,,,,en,,False,2,885016183195488256,CuilPress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CuilPress: From the creator of the #ownvoices hashtag. https://t.co/CcbwscIGoc,https://twitter.com/neal_michon/status/885902703389360128,Thu Jun 12 17:29:12 +0000 2014,neal_michon,False,"Inventor of intersectional/cuil fiction,  Accountability Counselor/Speaker for Postmodern Woman, Sensitivity Editor. https://t.co/UISZ4Xu0gH",2248,565,1124,54,California,Michon Neal,3396,,http://patreon.com/michon,False
,Fri Jul 14 16:44:02 +0000 2017,ownvoices,,https://twitter.com/corinneduyvis/status/884439290280857600,0,885902721898893312,,,,en,,False,2,885014416202313728,CuilPress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CuilPress: Important thread by the creator of the #ownvoices hashtag. https://t.co/UP6Qc6yVZC,https://twitter.com/neal_michon/status/885902721898893312,Thu Jun 12 17:29:12 +0000 2014,neal_michon,False,"Inventor of intersectional/cuil fiction,  Accountability Counselor/Speaker for Postmodern Woman, Sensitivity Editor. https://t.co/UISZ4Xu0gH",2248,565,1124,54,California,Michon Neal,3396,,http://patreon.com/michon,False
,Fri Jul 14 16:55:23 +0000 2017,,,,0,885905577930391552,,,,en,,,6,875454838473097217,acearoanthology,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @acearoanthology: Reminder that we have extended our submission deadline to AUG 1. The deadline is NOT today. Still looking for #ownvoic…,https://twitter.com/neal_michon/status/885905577930391552,Thu Jun 12 17:29:12 +0000 2014,neal_michon,False,"Inventor of intersectional/cuil fiction,  Accountability Counselor/Speaker for Postmodern Woman, Sensitivity Editor. https://t.co/UISZ4Xu0gH",2248,565,1124,54,California,Michon Neal,3396,,http://patreon.com/michon,False
,Fri Jul 14 16:57:04 +0000 2017,ownvoices,,,0,885905999017660417,,,,en,,,2,879326668954972162,tayberryjelly,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @tayberryjelly: @CuilPress @acearoanthology Thank you so much. We're looking for #ownvoices aro and ace spectrum short stories 7500 word…,https://twitter.com/neal_michon/status/885905999017660417,Thu Jun 12 17:29:12 +0000 2014,neal_michon,False,"Inventor of intersectional/cuil fiction,  Accountability Counselor/Speaker for Postmodern Woman, Sensitivity Editor. https://t.co/UISZ4Xu0gH",2248,565,1124,54,California,Michon Neal,3396,,http://patreon.com/michon,False
,Fri Jul 14 17:02:51 +0000 2017,OwnVoices,,http://disabilitythinking.com/disabilitythinking/2017/7/14/disability-blogger-linkup,8,885907457628934146,,,,en,,False,9,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Disability Blogger Link-up from @AndrewPulrang for July is live. Read, Write &amp; Share #OwnVoices https://t.co/MRBR60YCLd",https://twitter.com/crippledscholar/status/885907457628934146,Wed Nov 11 05:28:11 +0000 2009,crippledscholar,False,"I'm a PhD student in Disability Studies & am passionate about disability rights, activism, advocacy & scholarship. I have #cerebralpalsy & #autism. She/Her 🇨🇦🇬🇧",4077,4395,725,120,Toronto,Kim Sauder,16593,Atlantic Time (Canada),https://www.crippledscholar.com/,True
,Fri Jul 14 17:05:58 +0000 2017,OwnVoices,,,0,885908239992442881,,,,en,,,9,885907457628934146,crippledscholar,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @crippledscholar: The Disability Blogger Link-up from @AndrewPulrang for July is live. Read, Write &amp; Share #OwnVoices https://t.co/MRBR6…",https://twitter.com/AndrewPulrang/status/885908239992442881,Sun Jan 29 01:02:57 +0000 2012,AndrewPulrang,False,"Disability, popular culture, politics. I'm a Baby Boom / Gen X hybrid. #CripTheVote.",18362,3217,392,146,"Plattsburgh, New York, USA",Andrew Pulrang,28370,Eastern Time (US & Canada),http://www.disabilitythinking.com,False
,Fri Jul 14 17:16:25 +0000 2017,OwnVoices,,,0,885910868722159617,,,,en,,,9,885907457628934146,crippledscholar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @crippledscholar: The Disability Blogger Link-up from @AndrewPulrang for July is live. Read, Write &amp; Share #OwnVoices https://t.co/MRBR6…",https://twitter.com/NationalADAPT/status/885910868722159617,Mon Jul 21 15:03:48 +0000 2008,NationalADAPT,False,ADAPT is a national grassroots disability rights organization fighting to end the institutional bias.,2219,24725,1101,464,,NationalADAPT,11479,Eastern Time (US & Canada),http://www.adapt.org,False
,Fri Jul 14 17:16:55 +0000 2017,,,https://twitter.com/i/web/status/885910995155202048,0,885910995155202048,deletes72517,885910762602024960,1386879673,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@justLuciAce @queershipblog I couldn't find anything on her website, so I erred on the side of not listing it as ow… https://t.co/bNZ4nZH545",https://twitter.com/coolcurrybooks/status/885910995155202048,Thu Dec 15 01:41:49 +0000 2016,coolcurrybooks,False,SFF book fanatic and blogger. Hella ace & always here for feminist fantasy novels. Writer for @queership. She/her.,4180,193,357,3,,Sarah Waites,2844,,http://TheIllustratedPage.wordpress.com,False
,Fri Jul 14 17:23:41 +0000 2017,OwnVoices,,,0,885912697174413313,,,,en,,,9,885907457628934146,crippledscholar,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @crippledscholar: The Disability Blogger Link-up from @AndrewPulrang for July is live. Read, Write &amp; Share #OwnVoices https://t.co/MRBR6…",https://twitter.com/gallianstone/status/885912697174413313,Thu Nov 24 14:45:35 +0000 2011,gallianstone,False,I am a #PWD #actuallyautistic severe #sped teacher. Teaching with #AAC and building self-advocacy and #inclusion with #globaled. Always Presume Competence!,7627,1667,1859,177,"Greater Boston, MA",teach w/ disability,13453,Eastern Time (US & Canada),http://limitsnotincluded.blogspot.com,False
,Fri Jul 14 18:20:18 +0000 2017,ownvoices,,https://tmblr.co/ZWNYhn2Nokw5n,30,885926945057378307,,,,en,,False,16,,,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",On Championing #ownvoices—While Writing Outside of Your Community - diversityinya: By Sona Charaipotra If... https://t.co/CYeH2F4K8A,https://twitter.com/diversebooks/status/885926945057378307,Sun Apr 27 16:04:48 +0000 2014,diversebooks,False,Official We Need Diverse Books™ account. Our mission: Putting more books featuring diverse characters into the hands of all children. https://t.co/761NlwRFqs,8598,34867,957,915,,WeNeedDiverseBooks,17963,Eastern Time (US & Canada),http://diversebooks.org,False
,Fri Jul 14 18:20:56 +0000 2017,ownvoices,,,0,885927107121086464,,,,en,,,16,885926945057378307,diversebooks,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @diversebooks: On Championing #ownvoices—While Writing Outside of Your Community - diversityinya: By Sona Charaipotra If... https://t.co…,https://twitter.com/LinLina911/status/885927107121086464,Sat Aug 27 22:59:18 +0000 2016,LinLina911,False,"A science/art/adventure/music/book twenty something lover 

Gryffindor/Osprey
Stranger Things' worshiper",8703,986,2004,27,Bulgaria,Lin,2883,,http://linsperspective.com,False
,Fri Jul 14 18:23:07 +0000 2017,ownvoices,,,0,885927657204051969,,,,en,,,16,885926945057378307,diversebooks,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @diversebooks: On Championing #ownvoices—While Writing Outside of Your Community - diversityinya: By Sona Charaipotra If... https://t.co…,https://twitter.com/crystalqueerly/status/885927657204051969,Fri Jun 16 09:47:38 +0000 2017,crystalqueerly,False,"We are a group of queer writers banding together to bring you queer fiction, personal essays, reviews, and other great content!",400,99,80,0,,Crystal Queer,626,,https://www.patreon.com/crystalqueer,False
,Fri Jul 14 18:26:00 +0000 2017,ownvoices,,,0,885928379261779969,,,,en,,,16,885926945057378307,diversebooks,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @diversebooks: On Championing #ownvoices—While Writing Outside of Your Community - diversityinya: By Sona Charaipotra If... https://t.co…,https://twitter.com/hemapen/status/885928379261779969,Tue Feb 16 14:25:03 +0000 2010,hemapen,False,Compulsive writer. Lifelong reader. Avid gardener. Committed to promoting #Diversity in pubbed books. #PitchWars alum. Rep'd by Jaida Temperly @NewLeafLiterary,3429,1062,912,43,"Dallas, TX",Hema Penmetsa,2444,Mountain Time (US & Canada),http://hemapen.wordpress.com,False
,Fri Jul 14 18:26:38 +0000 2017,ownvoices,,,0,885928541312827392,,,,en,,,16,885926945057378307,diversebooks,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @diversebooks: On Championing #ownvoices—While Writing Outside of Your Community - diversityinya: By Sona Charaipotra If... https://t.co…,https://twitter.com/Oh_AuthorDonna/status/885928541312827392,Thu Feb 06 01:57:34 +0000 2014,Oh_AuthorDonna,False,AKA MOMMM! / #MG writer loving life and celebrating my heritage. Rep'd by @Mary_C_Moore ❤️ / #Indie #kidlit author over at @zombie_harley / ❤Jesus /. #TwinMom,2632,4238,3023,123,"El Paso, Texas",Donna Muñoz,9061,Central Time (US & Canada),http://www.donnamunoz.com,False
